timestamp,fridge,ac,lights,microwave,total_power
2023-01-25 22:00:00,61,0,28,0,89
2023-01-25 23:00:00,0,0,74,1079,1153
2023-01-26 00:00:00,57,0,49,0,106
2023-01-26 01:00:00,155,0,70,0,225
2023-01-26 02:00:00,183,0,76,0,259
2023-01-26 03:00:00,141,0,45,0,186
2023-01-26 04:00:00,129,0,71,1000,1200
2023-01-26 05:00:00,74,0,75,0,149
2023-01-26 06:00:00,118,0,64,0,182
2023-01-26 07:00:00,71,2385,0,0,2456
2023-01-26 08:00:00,92,1344,0,0,1436
2023-01-26 09:00:00,0,0,0,0,0
2023-01-26 10:00:00,0,2088,0,0,2088
2023-01-26 11:00:00,85,0,0,0,85
2023-01-26 12:00:00,175,0,0,0,175
2023-01-26 13:00:00,0,0,0,0,0
2023-01-26 14:00:00,67,0,0,0,67
2023-01-26 15:00:00,0,0,24,0,24
2023-01-26 16:00:00,186,0,53,0,239
2023-01-26 17:00:00,165,0,0,0,165
2023-01-26 18:00:00,159,0,32,0,191
2023-01-26 19:00:00,52,0,57,0,109
2023-01-26 20:00:00,0,0,64,0,64
2023-01-26 21:00:00,0,0,70,0,70
2023-01-26 22:00:00,97,0,0,0,97
2023-01-26 23:00:00,188,0,29,972,1189
2023-01-27 00:00:00,0,0,80,1026,1106
2023-01-27 01:00:00,67,0,96,0,163
2023-01-27 02:00:00,0,0,59,0,59
2023-01-27 03:00:00,136,0,30,1150,1316
2023-01-27 04:00:00,0,0,52,0,52
2023-01-27 05:00:00,189,0,24,0,213
2023-01-27 06:00:00,193,0,44,0,237
2023-01-27 07:00:00,0,0,0,0,0
2023-01-27 08:00:00,175,0,60,0,235
2023-01-27 09:00:00,111,0,28,0,139
2023-01-27 10:00:00,102,0,0,0,102
2023-01-27 11:00:00,0,0,0,0,0
2023-01-27 12:00:00,0,0,0,990,990
2023-01-27 13:00:00,173,0,0,0,173
2023-01-27 14:00:00,190,0,0,0,190
2023-01-27 15:00:00,92,0,0,0,92
2023-01-27 16:00:00,57,0,0,0,57
2023-01-27 17:00:00,0,0,0,0,0
2023-01-27 18:00:00,0,0,70,0,70
2023-01-27 19:00:00,0,0,23,0,23
2023-01-27 20:00:00,86,0,0,0,86
2023-01-27 21:00:00,0,0,62,0,62
2023-01-27 22:00:00,59,2374,68,0,2501
2023-01-27 23:00:00,85,0,87,0,172
2023-01-28 00:00:00,0,0,41,0,41
2023-01-28 01:00:00,59,0,74,0,133
2023-01-28 02:00:00,0,0,36,0,36
2023-01-28 03:00:00,133,0,92,0,225
2023-01-28 04:00:00,106,1200,81,0,1387
2023-01-28 05:00:00,109,0,87,0,196
2023-01-28 06:00:00,102,1236,91,0,1429
2023-01-28 07:00:00,168,0,0,0,168
2023-01-28 08:00:00,161,0,0,0,161
2023-01-28 09:00:00,0,0,23,0,23
2023-01-28 10:00:00,187,0,0,0,187
2023-01-28 11:00:00,125,0,0,0,125
2023-01-28 12:00:00,0,0,0,0,0
2023-01-28 13:00:00,0,0,0,972,972
2023-01-28 14:00:00,111,0,0,0,111
2023-01-28 15:00:00,0,0,0,0,0
2023-01-28 16:00:00,103,0,0,0,103
2023-01-28 17:00:00,0,0,0,0,0
2023-01-28 18:00:00,53,1751,74,0,1878
2023-01-28 19:00:00,0,0,46,0,46
2023-01-28 20:00:00,151,0,21,0,172
2023-01-28 21:00:00,104,0,38,0,142
2023-01-28 22:00:00,195,0,22,0,217
2023-01-28 23:00:00,125,0,55,0,180
2023-01-29 00:00:00,182,0,51,0,233
2023-01-29 01:00:00,66,0,74,0,140
2023-01-29 02:00:00,123,0,29,0,152
2023-01-29 03:00:00,141,0,82,0,223
2023-01-29 04:00:00,179,0,33,0,212
2023-01-29 05:00:00,169,0,77,0,246
2023-01-29 06:00:00,177,0,20,0,197
2023-01-29 07:00:00,0,0,0,0,0
2023-01-29 08:00:00,52,0,0,0,52
2023-01-29 09:00:00,154,0,0,0,154
2023-01-29 10:00:00,0,1212,0,0,1212
2023-01-29 11:00:00,188,0,0,0,188
2023-01-29 12:00:00,112,1110,0,983,2205
2023-01-29 13:00:00,78,0,0,0,78
2023-01-29 14:00:00,0,0,0,0,0
2023-01-29 15:00:00,194,0,68,0,262
2023-01-29 16:00:00,0,0,0,0,0
2023-01-29 17:00:00,192,0,0,0,192
2023-01-29 18:00:00,77,0,0,0,77
2023-01-29 19:00:00,0,0,76,948,1024
2023-01-29 20:00:00,165,0,80,0,245
2023-01-29 21:00:00,97,0,58,0,155
2023-01-29 22:00:00,90,0,0,0,90
2023-01-29 23:00:00,88,0,90,0,178
2023-01-30 00:00:00,176,0,0,0,176
2023-01-30 01:00:00,180,1323,51,0,1554
2023-01-30 02:00:00,172,0,93,0,265
2023-01-30 03:00:00,0,1699,99,0,1798
2023-01-30 04:00:00,127,1084,75,0,1286
2023-01-30 05:00:00,113,0,94,920,1127
2023-01-30 06:00:00,72,0,93,0,165
2023-01-30 07:00:00,89,0,0,0,89
2023-01-30 08:00:00,0,0,27,0,27
2023-01-30 09:00:00,132,0,0,0,132
2023-01-30 10:00:00,125,0,0,0,125
2023-01-30 11:00:00,67,0,0,0,67
2023-01-30 12:00:00,100,1384,0,0,1484
2023-01-30 13:00:00,177,0,0,0,177
2023-01-30 14:00:00,151,0,0,0,151
2023-01-30 15:00:00,73,0,0,0,73
2023-01-30 16:00:00,84,0,0,0,84
2023-01-30 17:00:00,124,0,0,0,124
2023-01-30 18:00:00,126,0,83,0,209
2023-01-30 19:00:00,50,0,91,0,141
2023-01-30 20:00:00,119,0,68,0,187
2023-01-30 21:00:00,105,0,0,965,1070
2023-01-30 22:00:00,54,0,59,0,113
2023-01-30 23:00:00,132,0,82,0,214
2023-01-31 00:00:00,0,0,94,0,94
2023-01-31 01:00:00,147,0,63,0,210
2023-01-31 02:00:00,121,0,88,0,209
2023-01-31 03:00:00,120,0,83,0,203
2023-01-31 04:00:00,143,0,50,0,193
2023-01-31 05:00:00,82,0,0,0,82
2023-01-31 06:00:00,105,1845,54,0,2004
2023-01-31 07:00:00,148,0,0,0,148
2023-01-31 08:00:00,107,0,0,0,107
2023-01-31 09:00:00,162,0,0,0,162
2023-01-31 10:00:00,118,0,0,0,118
2023-01-31 11:00:00,69,0,0,808,877
2023-01-31 12:00:00,0,0,0,0,0
2023-01-31 13:00:00,0,0,0,0,0
2023-01-31 14:00:00,152,0,0,0,152
2023-01-31 15:00:00,94,0,0,0,94
2023-01-31 16:00:00,0,0,0,0,0
2023-01-31 17:00:00,117,0,0,0,117
2023-01-31 18:00:00,143,0,64,0,207
2023-01-31 19:00:00,0,0,70,0,70
2023-01-31 20:00:00,0,0,57,0,57
2023-01-31 21:00:00,0,2458,34,0,2492
2023-01-31 22:00:00,0,0,49,0,49
2023-01-31 23:00:00,68,0,68,0,136
2023-02-01 00:00:00,0,0,43,0,43
2023-02-01 01:00:00,104,0,0,0,104
2023-02-01 02:00:00,52,0,53,0,105
2023-02-01 03:00:00,103,0,75,0,178
2023-02-01 04:00:00,166,0,83,860,1109
2023-02-01 05:00:00,145,0,41,0,186
2023-02-01 06:00:00,0,2184,83,0,2267
2023-02-01 07:00:00,0,0,0,0,0
2023-02-01 08:00:00,162,0,0,0,162
2023-02-01 09:00:00,117,0,0,0,117
2023-02-01 10:00:00,155,0,0,0,155
2023-02-01 11:00:00,162,1701,0,0,1863
2023-02-01 12:00:00,0,0,0,0,0
2023-02-01 13:00:00,155,0,31,0,186
2023-02-01 14:00:00,156,0,0,0,156
2023-02-01 15:00:00,196,0,0,0,196
2023-02-01 16:00:00,58,0,0,0,58
2023-02-01 17:00:00,0,0,0,0,0
2023-02-01 18:00:00,54,0,92,0,146
2023-02-01 19:00:00,195,2226,48,0,2469
2023-02-01 20:00:00,0,0,76,0,76
2023-02-01 21:00:00,155,0,85,0,240
2023-02-01 22:00:00,193,0,69,0,262
2023-02-01 23:00:00,103,0,22,0,125
2023-02-02 00:00:00,63,0,22,0,85
2023-02-02 01:00:00,67,0,31,0,98
2023-02-02 02:00:00,180,0,0,0,180
2023-02-02 03:00:00,0,0,0,0,0
2023-02-02 04:00:00,0,0,26,0,26
2023-02-02 05:00:00,114,0,96,0,210
2023-02-02 06:00:00,192,0,25,0,217
2023-02-02 07:00:00,0,0,60,0,60
2023-02-02 08:00:00,0,0,0,0,0
2023-02-02 09:00:00,86,0,0,0,86
2023-02-02 10:00:00,119,0,0,0,119
2023-02-02 11:00:00,0,0,0,0,0
2023-02-02 12:00:00,94,0,0,0,94
2023-02-02 13:00:00,0,0,0,0,0
2023-02-02 14:00:00,0,0,0,0,0
2023-02-02 15:00:00,131,0,0,0,131
2023-02-02 16:00:00,0,0,0,0,0
2023-02-02 17:00:00,0,0,0,0,0
2023-02-02 18:00:00,0,0,94,0,94
2023-02-02 19:00:00,177,0,46,0,223
2023-02-02 20:00:00,120,2368,79,1058,3625
2023-02-02 21:00:00,84,1321,0,0,1405
2023-02-02 22:00:00,85,0,88,0,173
2023-02-02 23:00:00,0,0,83,0,83
2023-02-03 00:00:00,0,2426,63,0,2489
2023-02-03 01:00:00,69,0,56,984,1109
2023-02-03 02:00:00,149,0,38,0,187
2023-02-03 03:00:00,175,0,40,0,215
2023-02-03 04:00:00,192,0,82,0,274
2023-02-03 05:00:00,115,0,76,0,191
2023-02-03 06:00:00,0,0,94,0,94
2023-02-03 07:00:00,0,0,0,998,998
2023-02-03 08:00:00,177,0,0,0,177
2023-02-03 09:00:00,174,0,0,0,174
2023-02-03 10:00:00,141,0,0,0,141
2023-02-03 11:00:00,140,0,0,886,1026
2023-02-03 12:00:00,122,0,81,0,203
2023-02-03 13:00:00,128,0,0,0,128
2023-02-03 14:00:00,112,0,0,0,112
2023-02-03 15:00:00,76,0,0,0,76
2023-02-03 16:00:00,0,0,0,0,0
2023-02-03 17:00:00,99,0,0,0,99
2023-02-03 18:00:00,176,0,33,0,209
2023-02-03 19:00:00,0,0,24,0,24
2023-02-03 20:00:00,80,0,73,0,153
2023-02-03 21:00:00,0,0,66,0,66
2023-02-03 22:00:00,88,0,24,0,112
2023-02-03 23:00:00,164,0,99,0,263
2023-02-04 00:00:00,192,0,88,917,1197
2023-02-04 01:00:00,97,0,72,0,169
2023-02-04 02:00:00,85,0,90,0,175
2023-02-04 03:00:00,0,0,34,0,34
2023-02-04 04:00:00,87,0,0,0,87
2023-02-04 05:00:00,94,0,34,0,128
2023-02-04 06:00:00,67,0,65,0,132
2023-02-04 07:00:00,120,0,0,0,120
2023-02-04 08:00:00,0,0,0,0,0
2023-02-04 09:00:00,177,2139,0,0,2316
2023-02-04 10:00:00,105,0,0,0,105
2023-02-04 11:00:00,109,0,0,1142,1251
2023-02-04 12:00:00,169,0,0,0,169
2023-02-04 13:00:00,0,0,0,0,0
2023-02-04 14:00:00,155,0,0,0,155
2023-02-04 15:00:00,178,0,0,0,178
2023-02-04 16:00:00,160,0,49,0,209
2023-02-04 17:00:00,185,0,0,875,1060
2023-02-04 18:00:00,140,0,87,0,227
2023-02-04 19:00:00,56,0,26,0,82
2023-02-04 20:00:00,190,0,79,1158,1427
2023-02-04 21:00:00,173,0,24,0,197
2023-02-04 22:00:00,0,0,0,932,932
2023-02-04 23:00:00,114,0,0,0,114
2023-02-05 00:00:00,0,0,49,0,49
2023-02-05 01:00:00,0,0,38,0,38
2023-02-05 02:00:00,74,1664,0,0,1738
2023-02-05 03:00:00,155,0,0,0,155
2023-02-05 04:00:00,165,0,95,0,260
2023-02-05 05:00:00,0,1117,83,0,1200
2023-02-05 06:00:00,0,0,74,0,74
2023-02-05 07:00:00,53,0,0,0,53
2023-02-05 08:00:00,190,0,0,0,190
2023-02-05 09:00:00,0,0,0,0,0
2023-02-05 10:00:00,110,0,0,0,110
2023-02-05 11:00:00,149,0,0,0,149
2023-02-05 12:00:00,192,0,0,0,192
2023-02-05 13:00:00,156,1832,95,0,2083
2023-02-05 14:00:00,0,0,33,1138,1171
2023-02-05 15:00:00,95,1795,0,0,1890
2023-02-05 16:00:00,136,0,0,0,136
2023-02-05 17:00:00,184,1212,0,0,1396
2023-02-05 18:00:00,0,0,30,0,30
2023-02-05 19:00:00,99,0,24,0,123
2023-02-05 20:00:00,79,0,59,0,138
2023-02-05 21:00:00,169,0,82,0,251
2023-02-05 22:00:00,0,0,92,0,92
2023-02-05 23:00:00,158,0,81,0,239
2023-02-06 00:00:00,145,2226,47,0,2418
2023-02-06 01:00:00,133,1763,51,0,1947
2023-02-06 02:00:00,0,0,52,0,52
2023-02-06 03:00:00,121,0,72,0,193
2023-02-06 04:00:00,0,0,0,0,0
2023-02-06 05:00:00,0,0,26,0,26
2023-02-06 06:00:00,173,1742,39,0,1954
2023-02-06 07:00:00,144,0,0,0,144
2023-02-06 08:00:00,76,0,0,0,76
2023-02-06 09:00:00,145,1725,0,0,1870
2023-02-06 10:00:00,136,1594,0,0,1730
2023-02-06 11:00:00,101,0,0,0,101
2023-02-06 12:00:00,186,0,0,0,186
2023-02-06 13:00:00,0,1209,0,0,1209
2023-02-06 14:00:00,171,1720,0,0,1891
2023-02-06 15:00:00,194,0,0,0,194
2023-02-06 16:00:00,59,0,0,0,59
2023-02-06 17:00:00,98,0,0,0,98
2023-02-06 18:00:00,53,0,99,0,152
2023-02-06 19:00:00,88,0,36,0,124
2023-02-06 20:00:00,111,0,71,0,182
2023-02-06 21:00:00,0,0,81,0,81
2023-02-06 22:00:00,0,0,84,0,84
2023-02-06 23:00:00,0,0,97,0,97
2023-02-07 00:00:00,122,0,43,0,165
2023-02-07 01:00:00,82,0,54,0,136
2023-02-07 02:00:00,60,0,0,0,60
2023-02-07 03:00:00,80,0,82,0,162
2023-02-07 04:00:00,0,0,68,0,68
2023-02-07 05:00:00,0,0,35,0,35
2023-02-07 06:00:00,62,0,38,0,100
2023-02-07 07:00:00,0,0,0,0,0
2023-02-07 08:00:00,81,0,0,0,81
2023-02-07 09:00:00,172,1352,0,0,1524
2023-02-07 10:00:00,169,2466,0,0,2635
2023-02-07 11:00:00,154,0,0,0,154
2023-02-07 12:00:00,144,0,0,0,144
2023-02-07 13:00:00,0,0,0,0,0
2023-02-07 14:00:00,146,0,0,0,146
2023-02-07 15:00:00,81,0,0,0,81
2023-02-07 16:00:00,180,0,0,0,180
2023-02-07 17:00:00,168,0,0,0,168
2023-02-07 18:00:00,127,1926,66,0,2119
2023-02-07 19:00:00,79,0,76,876,1031
2023-02-07 20:00:00,85,0,47,0,132
2023-02-07 21:00:00,197,1602,45,0,1844
2023-02-07 22:00:00,170,0,23,0,193
2023-02-07 23:00:00,196,0,36,0,232
2023-02-08 00:00:00,74,0,48,0,122
2023-02-08 01:00:00,0,0,82,0,82
2023-02-08 02:00:00,146,0,63,0,209
2023-02-08 03:00:00,0,0,21,0,21
2023-02-08 04:00:00,77,0,68,0,145
2023-02-08 05:00:00,120,0,31,0,151
2023-02-08 06:00:00,99,0,38,0,137
2023-02-08 07:00:00,60,0,0,1021,1081
2023-02-08 08:00:00,176,1257,0,0,1433
2023-02-08 09:00:00,0,0,0,0,0
2023-02-08 10:00:00,81,0,0,0,81
2023-02-08 11:00:00,198,1631,0,0,1829
2023-02-08 12:00:00,0,0,0,0,0
2023-02-08 13:00:00,0,0,0,1158,1158
2023-02-08 14:00:00,117,0,0,1190,1307
2023-02-08 15:00:00,0,0,0,1016,1016
2023-02-08 16:00:00,182,0,0,1129,1311
2023-02-08 17:00:00,81,0,0,0,81
2023-02-08 18:00:00,0,0,52,0,52
2023-02-08 19:00:00,0,0,41,0,41
2023-02-08 20:00:00,50,0,81,0,131
2023-02-08 21:00:00,69,0,65,0,134
2023-02-08 22:00:00,184,0,27,0,211
2023-02-08 23:00:00,0,0,22,1002,1024
2023-02-09 00:00:00,0,0,99,0,99
2023-02-09 01:00:00,58,0,93,0,151
2023-02-09 02:00:00,51,0,52,0,103
2023-02-09 03:00:00,78,1189,94,0,1361
2023-02-09 04:00:00,0,0,35,928,963
2023-02-09 05:00:00,188,0,62,0,250
2023-02-09 06:00:00,0,0,42,0,42
2023-02-09 07:00:00,0,0,0,0,0
2023-02-09 08:00:00,0,1322,0,0,1322
2023-02-09 09:00:00,128,0,0,0,128
2023-02-09 10:00:00,159,0,0,0,159
2023-02-09 11:00:00,176,0,0,0,176
2023-02-09 12:00:00,180,0,0,0,180
2023-02-09 13:00:00,66,0,0,0,66
2023-02-09 14:00:00,58,0,0,0,58
2023-02-09 15:00:00,0,0,42,0,42
2023-02-09 16:00:00,96,0,0,0,96
2023-02-09 17:00:00,0,0,0,0,0
2023-02-09 18:00:00,189,0,81,0,270
2023-02-09 19:00:00,53,0,74,0,127
2023-02-09 20:00:00,115,0,27,0,142
2023-02-09 21:00:00,104,0,30,0,134
2023-02-09 22:00:00,0,0,50,0,50
2023-02-09 23:00:00,193,0,79,0,272
2023-02-10 00:00:00,175,0,22,0,197
2023-02-10 01:00:00,185,0,26,0,211
2023-02-10 02:00:00,91,0,34,0,125
2023-02-10 03:00:00,66,1322,74,0,1462
2023-02-10 04:00:00,159,0,56,0,215
2023-02-10 05:00:00,0,0,90,0,90
2023-02-10 06:00:00,88,0,53,0,141
2023-02-10 07:00:00,125,0,0,841,966
2023-02-10 08:00:00,75,0,0,0,75
2023-02-10 09:00:00,171,0,0,0,171
2023-02-10 10:00:00,140,0,0,0,140
2023-02-10 11:00:00,176,0,0,1184,1360
2023-02-10 12:00:00,86,0,0,0,86
2023-02-10 13:00:00,105,0,0,0,105
2023-02-10 14:00:00,62,0,0,0,62
2023-02-10 15:00:00,76,0,0,0,76
2023-02-10 16:00:00,0,0,0,0,0
2023-02-10 17:00:00,170,0,0,0,170
2023-02-10 18:00:00,72,0,83,0,155
2023-02-10 19:00:00,0,0,62,0,62
2023-02-10 20:00:00,0,0,0,1063,1063
2023-02-10 21:00:00,191,0,40,0,231
2023-02-10 22:00:00,160,2426,85,0,2671
2023-02-10 23:00:00,130,0,89,0,219
2023-02-11 00:00:00,100,0,68,0,168
2023-02-11 01:00:00,125,0,95,0,220
2023-02-11 02:00:00,152,0,87,0,239
2023-02-11 03:00:00,188,0,98,0,286
2023-02-11 04:00:00,157,0,94,0,251
2023-02-11 05:00:00,184,0,87,0,271
2023-02-11 06:00:00,176,0,67,0,243
2023-02-11 07:00:00,91,0,0,0,91
2023-02-11 08:00:00,99,2393,0,877,3369
2023-02-11 09:00:00,195,0,0,0,195
2023-02-11 10:00:00,71,0,0,0,71
2023-02-11 11:00:00,185,0,0,0,185
2023-02-11 12:00:00,50,0,0,0,50
2023-02-11 13:00:00,133,0,0,0,133
2023-02-11 14:00:00,116,0,0,0,116
2023-02-11 15:00:00,0,0,0,0,0
2023-02-11 16:00:00,0,1976,0,0,1976
2023-02-11 17:00:00,85,0,79,0,164
2023-02-11 18:00:00,186,0,91,0,277
2023-02-11 19:00:00,131,0,74,938,1143
2023-02-11 20:00:00,66,0,98,0,164
2023-02-11 21:00:00,63,1825,30,0,1918
2023-02-11 22:00:00,0,1492,54,0,1546
2023-02-11 23:00:00,161,1492,48,0,1701
2023-02-12 00:00:00,108,0,0,0,108
2023-02-12 01:00:00,126,0,82,0,208
2023-02-12 02:00:00,64,0,50,0,114
2023-02-12 03:00:00,153,0,89,0,242
2023-02-12 04:00:00,180,0,26,0,206
2023-02-12 05:00:00,143,0,81,0,224
2023-02-12 06:00:00,93,0,78,0,171
2023-02-12 07:00:00,0,0,0,0,0
2023-02-12 08:00:00,104,0,0,0,104
2023-02-12 09:00:00,56,0,0,0,56
2023-02-12 10:00:00,0,0,0,1079,1079
2023-02-12 11:00:00,0,0,0,0,0
2023-02-12 12:00:00,54,0,0,0,54
2023-02-12 13:00:00,0,0,0,0,0
2023-02-12 14:00:00,168,0,0,0,168
2023-02-12 15:00:00,155,0,0,0,155
2023-02-12 16:00:00,152,0,0,0,152
2023-02-12 17:00:00,78,0,0,0,78
2023-02-12 18:00:00,0,0,38,0,38
2023-02-12 19:00:00,53,0,0,0,53
2023-02-12 20:00:00,66,0,41,0,107
2023-02-12 21:00:00,0,1166,84,0,1250
2023-02-12 22:00:00,151,0,0,0,151
2023-02-12 23:00:00,57,0,57,0,114
2023-02-13 00:00:00,151,0,85,0,236
2023-02-13 01:00:00,0,0,20,0,20
2023-02-13 02:00:00,182,0,87,0,269
2023-02-13 03:00:00,77,0,75,0,152
2023-02-13 04:00:00,148,0,0,0,148
2023-02-13 05:00:00,92,0,79,0,171
2023-02-13 06:00:00,133,0,46,0,179
2023-02-13 07:00:00,0,1977,43,860,2880
2023-02-13 08:00:00,155,0,0,0,155
2023-02-13 09:00:00,138,0,0,0,138
2023-02-13 10:00:00,67,1176,0,1154,2397
2023-02-13 11:00:00,183,0,0,0,183
2023-02-13 12:00:00,0,0,0,0,0
2023-02-13 13:00:00,129,0,0,898,1027
2023-02-13 14:00:00,0,0,0,0,0
2023-02-13 15:00:00,0,0,0,0,0
2023-02-13 16:00:00,86,0,0,0,86
2023-02-13 17:00:00,67,0,0,0,67
2023-02-13 18:00:00,173,0,62,1093,1328
2023-02-13 19:00:00,54,0,0,0,54
2023-02-13 20:00:00,95,0,79,0,174
2023-02-13 21:00:00,124,0,37,0,161
2023-02-13 22:00:00,0,0,39,0,39
2023-02-13 23:00:00,95,0,64,0,159
2023-02-14 00:00:00,0,0,99,0,99
2023-02-14 01:00:00,68,0,33,0,101
2023-02-14 02:00:00,82,0,63,0,145
2023-02-14 03:00:00,62,0,77,0,139
2023-02-14 04:00:00,170,2122,89,0,2381
2023-02-14 05:00:00,0,0,0,0,0
2023-02-14 06:00:00,176,0,63,0,239
2023-02-14 07:00:00,92,0,0,0,92
2023-02-14 08:00:00,83,0,0,0,83
2023-02-14 09:00:00,85,0,0,0,85
2023-02-14 10:00:00,127,0,0,0,127
2023-02-14 11:00:00,105,0,0,0,105
2023-02-14 12:00:00,88,0,0,0,88
2023-02-14 13:00:00,0,0,0,0,0
2023-02-14 14:00:00,79,0,0,0,79
2023-02-14 15:00:00,0,2167,59,0,2226
2023-02-14 16:00:00,0,0,0,0,0
2023-02-14 17:00:00,136,0,0,0,136
2023-02-14 18:00:00,183,1750,38,0,1971
2023-02-14 19:00:00,0,0,90,0,90
2023-02-14 20:00:00,0,0,32,0,32
2023-02-14 21:00:00,106,0,88,0,194
2023-02-14 22:00:00,117,0,89,0,206
2023-02-14 23:00:00,171,0,61,0,232
2023-02-15 00:00:00,0,0,36,0,36
2023-02-15 01:00:00,0,0,49,0,49
2023-02-15 02:00:00,144,0,93,0,237
2023-02-15 03:00:00,169,0,59,0,228
2023-02-15 04:00:00,198,0,0,0,198
2023-02-15 05:00:00,0,0,78,0,78
2023-02-15 06:00:00,91,0,75,817,983
2023-02-15 07:00:00,141,0,65,0,206
2023-02-15 08:00:00,101,0,0,0,101
2023-02-15 09:00:00,0,0,0,0,0
2023-02-15 10:00:00,0,0,27,0,27
2023-02-15 11:00:00,76,1768,0,0,1844
2023-02-15 12:00:00,156,0,0,0,156
2023-02-15 13:00:00,0,0,0,0,0
2023-02-15 14:00:00,89,0,0,1067,1156
2023-02-15 15:00:00,0,0,0,0,0
2023-02-15 16:00:00,0,0,0,0,0
2023-02-15 17:00:00,169,0,0,0,169
2023-02-15 18:00:00,106,0,61,0,167
2023-02-15 19:00:00,0,0,49,0,49
2023-02-15 20:00:00,152,0,63,0,215
2023-02-15 21:00:00,131,0,64,0,195
2023-02-15 22:00:00,81,0,84,0,165
2023-02-15 23:00:00,0,0,59,0,59
2023-02-16 00:00:00,120,0,68,0,188
2023-02-16 01:00:00,0,2078,65,0,2143
2023-02-16 02:00:00,0,2326,0,0,2326
2023-02-16 03:00:00,142,0,39,0,181
2023-02-16 04:00:00,51,0,43,939,1033
2023-02-16 05:00:00,147,0,60,0,207
2023-02-16 06:00:00,0,1041,0,1161,2202
2023-02-16 07:00:00,55,0,0,0,55
2023-02-16 08:00:00,123,0,0,0,123
2023-02-16 09:00:00,0,0,0,0,0
2023-02-16 10:00:00,150,0,0,0,150
2023-02-16 11:00:00,163,0,0,0,163
2023-02-16 12:00:00,78,0,0,1054,1132
2023-02-16 13:00:00,0,0,0,0,0
2023-02-16 14:00:00,92,0,0,0,92
2023-02-16 15:00:00,137,0,0,0,137
2023-02-16 16:00:00,154,0,26,0,180
2023-02-16 17:00:00,172,0,0,0,172
2023-02-16 18:00:00,145,0,82,0,227
2023-02-16 19:00:00,135,0,53,0,188
2023-02-16 20:00:00,112,0,63,0,175
2023-02-16 21:00:00,193,0,40,0,233
2023-02-16 22:00:00,127,0,35,0,162
2023-02-16 23:00:00,0,0,76,865,941
2023-02-17 00:00:00,0,2273,37,0,2310
2023-02-17 01:00:00,186,0,28,1000,1214
2023-02-17 02:00:00,158,0,75,0,233
2023-02-17 03:00:00,189,0,0,0,189
2023-02-17 04:00:00,0,0,0,0,0
2023-02-17 05:00:00,136,0,39,0,175
2023-02-17 06:00:00,72,0,98,0,170
2023-02-17 07:00:00,121,0,0,994,1115
2023-02-17 08:00:00,0,0,0,982,982
2023-02-17 09:00:00,0,0,0,0,0
2023-02-17 10:00:00,0,0,0,0,0
2023-02-17 11:00:00,91,1704,0,0,1795
2023-02-17 12:00:00,90,1015,0,0,1105
2023-02-17 13:00:00,96,0,0,0,96
2023-02-17 14:00:00,116,0,0,0,116
2023-02-17 15:00:00,0,0,0,0,0
2023-02-17 16:00:00,0,0,0,0,0
2023-02-17 17:00:00,185,0,0,0,185
2023-02-17 18:00:00,0,0,70,0,70
2023-02-17 19:00:00,180,0,45,0,225
2023-02-17 20:00:00,119,0,28,0,147
2023-02-17 21:00:00,0,0,83,0,83
2023-02-17 22:00:00,192,1277,96,0,1565
2023-02-17 23:00:00,0,0,50,0,50
2023-02-18 00:00:00,0,0,49,0,49
2023-02-18 01:00:00,57,0,45,0,102
2023-02-18 02:00:00,186,0,26,0,212
2023-02-18 03:00:00,54,2325,43,0,2422
2023-02-18 04:00:00,79,0,21,0,100
2023-02-18 05:00:00,161,0,35,0,196
2023-02-18 06:00:00,0,0,84,0,84
2023-02-18 07:00:00,179,0,0,0,179
2023-02-18 08:00:00,176,0,0,0,176
2023-02-18 09:00:00,191,0,0,0,191
2023-02-18 10:00:00,80,0,0,0,80
2023-02-18 11:00:00,135,0,0,0,135
2023-02-18 12:00:00,0,0,0,0,0
2023-02-18 13:00:00,0,0,0,0,0
2023-02-18 14:00:00,0,0,0,0,0
2023-02-18 15:00:00,0,0,0,0,0
2023-02-18 16:00:00,0,0,0,0,0
2023-02-18 17:00:00,0,0,0,0,0
2023-02-18 18:00:00,186,0,58,0,244
2023-02-18 19:00:00,138,0,0,0,138
2023-02-18 20:00:00,95,0,30,0,125
2023-02-18 21:00:00,170,0,98,0,268
2023-02-18 22:00:00,74,1040,0,0,1114
2023-02-18 23:00:00,0,0,97,0,97
2023-02-19 00:00:00,133,0,37,0,170
2023-02-19 01:00:00,105,0,52,0,157
2023-02-19 02:00:00,81,0,89,0,170
2023-02-19 03:00:00,70,0,28,992,1090
2023-02-19 04:00:00,93,0,0,0,93
2023-02-19 05:00:00,57,0,79,0,136
2023-02-19 06:00:00,185,0,72,0,257
2023-02-19 07:00:00,0,1198,0,0,1198
2023-02-19 08:00:00,144,0,0,0,144
2023-02-19 09:00:00,0,0,0,905,905
2023-02-19 10:00:00,0,0,0,0,0
2023-02-19 11:00:00,112,0,0,0,112
2023-02-19 12:00:00,0,0,0,868,868
2023-02-19 13:00:00,101,0,0,0,101
2023-02-19 14:00:00,0,0,0,0,0
2023-02-19 15:00:00,75,0,0,0,75
2023-02-19 16:00:00,0,0,0,0,0
2023-02-19 17:00:00,160,0,0,0,160
2023-02-19 18:00:00,163,0,72,0,235
2023-02-19 19:00:00,0,0,39,0,39
2023-02-19 20:00:00,0,0,49,0,49
